,id,mean_h,mean_s,mean_v,dominant_h,dominant_s,dominant_v,max_colorname
0,7172368921318657322,0.5126519097222221,0.5611940870098038,0.44748178785403037,0.6745098039215687,0.5372549019607843,0.188235294117647,black
1,7256810993311812907,0.37954920683551163,0.24564993532135052,0.6076231447440085,0.0313725490196078,0.4,0.8588235294117647,gray
2,7224978138751618305,0.4512927219498909,0.3755476409313723,0.27558083129084954,0.5725490196078431,0.2549019607843137,0.3725490196078431,black
3,7291671021827116334,0.464453550517429,0.5224600864651414,0.42061163875272306,0.6941176470588235,0.4627450980392157,0.1529411764705882,black
4,7252904683222895918,0.3192087077886706,0.26982783564814794,0.5621608626089323,0.1647058823529411,0.2862745098039215,0.8196078431372549,gray
5,7090944613141269802,0.3367638548474944,0.363224230664488,0.5825942095588235,0.0823529411764705,0.2,0.7823529411764706,orange-yellow
6,7128671667647286533,0.08674316406249999,0.09820341222426471,0.02789761412377451,0.0,0.0,0.0,black
7,7226171450653248810,0.5133833741830062,0.19562525531045707,0.4101958231209146,0.6901960784313725,0.1764705882352941,0.2117647058823529,gray
8,7296494527450205471,0.45928096064814794,0.4395454622821349,0.4437265965413943,0.6666666666666666,1.0,0.0078431372549019,gray
9,7133813521732668674,0.7578461158769061,0.4378391373910673,0.5969707414215685,0.976470588235294,0.2862745098039215,0.788235294117647,orange
10,7261305666403355930,0.4702010144335511,0.09172921772875808,0.4181019369553377,0.611764705882353,0.1215686274509803,0.3254901960784314,gray
11,7275482700780293418,0.591360294117647,0.33852379493464035,0.42748757489106737,0.0,0.0,0.0,black
12,7290893643920018721,0.03298653662854019,0.010577086737472721,0.9974081733387798,0.0,0.0,1.0,white
13,7314087623910313259,0.24373000068082734,0.21485779207516298,0.6125340413943351,0.0,0.0,0.996078431372549,gray
14,7123291862604975366,0.6403275633169933,0.5846992442810456,0.29712392769607826,0.8666666666666667,1.0,0.0196078431372549,black
15,7258669309034057002,0.3272765182461873,0.6902216094771241,1.178484987745098,0.1294117647058823,0.3019607843137254,0.5019607843137255,orange-yellow
16,7188063677331852549,0.2474000885076252,0.1944252961601306,0.2400935287309367,0.0,0.0,0.0039215686274509,black
